,eventid,iyear,imonth,iday,extended,country_txt,region_txt,provstate,city,latitude,longitude,crit1,crit2,crit3,doubtterr,multiple,success,suicide,attacktype1_txt,targtype1_txt,targsubtype1_txt,corp1,target1,natlty1_txt,gname,guncertain1,individual,nkill,nkillus,nkillter,nwound,nwoundus,nwoundte,ishostkid
632,197012130001,1970,12,13,0,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Entertainment/Cultural/Stadium/Casino,,Pagador del Cerro - Evening Center,Uruguay,Tupamaros (Uruguay),0.0,0,0.0,,,0.0,,,0.0
633,197012140001,1970,12,14,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Multinational Corporation,,General Electric Corporate Headquarters,United States,Armed Revolutionary Independence Movement (MIRA),0.0,0,0.0,,,0.0,,,0.0
634,197012140002,1970,12,14,0,United States,North America,Connecticut,Bridgeport,41.18188,-73.191269,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,NGO,Domestic NGO,Antipoverty Agency,"Antipoverty Agency Headquarters, Bridgeport Connecticut",United States,Armed Revolutionary Independence Movement (MIRA),1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
635,197012150001,1970,12,15,0,United States,North America,California,Isla Vista,34.41217,-119.85704,1,1,1,-9.0,0.0,1,0,Bombing/Explosion,Business,Bank/Commerce,Bank of America,Bank of America,United States,Unknown,0.0,0,0.0,,,0.0,,,0.0
636,197012150002,1970,12,15,0,United States,North America,Connecticut,Storrs,41.807741,-72.25398,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Military,Military Barracks/Base/Headquarters/Checkpost,R.O.T.C.,"Army R.O.T.C. offices, University of Connecticut",United States,Student Radicals,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
637,197012160001,1970,12,16,0,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Educational Institution,School/University/Educational Building,,Radio Universal Installations,Uruguay,Tupamaros (Uruguay),0.0,0,0.0,,,0.0,,,0.0
638,197012160002,1970,12,16,0,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,1,1,0.0,0.0,1,0,Assassination,Journalists & Media,Newspaper Journalist/Staff/Facility,,"Residence, director of the paper ""La Manana""",Uruguay,Tupamaros (Uruguay),0.0,0,0.0,,,0.0,,,0.0
639,197012160003,1970,12,16,0,United States,North America,Florida,Hollywood,26.011201,-80.14949,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Government (General),Government Building/Facility/Office,Selective Service,"Selective Service Office, Hollywood Florida",United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
640,197012170001,1970,12,17,0,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Entertainment/Cultural/Stadium/Casino,,"Night Club, Chez Carlos",Uruguay,Tupamaros (Uruguay),0.0,0,0.0,,,0.0,,,0.0
641,197012180001,1970,12,18,0,United States,North America,California,San Mateo,37.54703,-122.314834,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Draft board,Building housing the draft board office in San Mateo California,United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,197012220001,1970,12,22,0,United States,North America,Wisconsin,Whitefish Bay,43.113655,-87.900289,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),National Guard Armory,Trucks at the Whitefish Bay Armory,United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,197012230001,1970,12,23,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,0.0,0.0,1,0,Armed Assault,Private Citizens & Property,Religion Identified,,"Andrew Jardin, 65, Protestant",Northern Ireland,Irish Republican Extremists,0.0,0,1.0,,,,,,0.0
644,197012240001,1970,12,24,0,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,1,0,1.0,0.0,0,0,Bombing/Explosion,Military,,,TUSLO6 DET 30,United States,Turkish People's Liberation Army,0.0,0,0.0,,,0.0,,,0.0
645,197012270001,1970,12,27,0,United States,North America,Georgia,College Park,33.655968,-84.448957,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Military,Military Recruiting Station/Academy,Army Recruiting Station,"Army Recruiting Station, College Park Georgia",United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
646,197012290001,1970,12,29,0,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,1,1,0.0,0.0,0,0,Armed Assault,Police,Police Security Forces/Officers,Ankara Police,Police Officer,Turkey,Turkish People's Liberation Army,0.0,0,0.0,,,1.0,,,0.0
647,197012290002,1970,12,29,0,Argentina,South America,Cordoba,Cordoba,-31.399301,-64.182129,1,1,1,0.0,0.0,1,0,Armed Assault,Business,Bank/Commerce,,"Air Force branch, Bank of Cordoba",Argentina,Revolutionary Armed Forces- Argentina (FAR-A),0.0,0,0.0,,,0.0,,,0.0
648,197012300001,1970,12,30,0,Spain,Western Europe,Burgos,Berberana,42.919882,-3.060073,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Telecommunication,Television,,TVE Repeater Station,Spain,GAC,0.0,0,0.0,,,0.0,,,0.0
649,197012310001,1970,12,31,0,West Germany (FRG),Western Europe,Baden-Wurttemberg,Wiesloch,49.294642,8.69774,1,1,1,0.0,0.0,1,0,Armed Assault,Business,Medical/Pharmaceutical,,Psychiatric Clinic,Germany,Socialist Patients' Collective (SPK),0.0,0,,,,,,,0.0
650,197012310002,1970,12,31,0,United States,North America,California,El Monte,34.06857,-118.027606,1,1,1,1.0,0.0,1,0,Bombing/Explosion,Government (General),Judge/Attorney/Court,Municipal courthouse,Municipal courthouse building in El Monte California,United States,Left-Wing Militants,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,197101010001,1971,1,1,0,United States,North America,North Carolina,Mount Gilead,35.214905,-80.001234,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Laborer (General)/Occupation Identified,Garage of the father of a civil rights attorney,The garage of William Chambers,United States,White extremists,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,197101040001,1971,1,4,0,West Germany (FRG),Western Europe,Bavaria,Munich,48.139126,11.580186,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Police,Police Patrol (including vehicles and convoys),,Police Van,Germany,Unknown,0.0,0,,,,,,,0.0
653,197101050001,1971,1,5,0,United States,North America,California,Claremont,34.0961,-117.716404,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Military,Military Recruiting Station/Academy,R.O.T.C.,"R.O.T.C. office, Claremont Men's College",United States,Student Radicals,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,197101050002,1971,1,5,0,United States,North America,California,Oxnard,34.20034,-119.180439,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,Military induction center,"Military induction center, Oxnard California",United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,197101060001,1971,1,6,0,United States,North America,California,Pomona,34.05483,-117.750034,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,NGO,Domestic NGO,Camp Fire Girls,Camp Fire Girls Headquarters in Pomona,United States,Black Nationalists,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,197101070001,1971,1,7,0,Turkey,Middle East & North Africa,Malatya,Malatya,38.355879,38.296474,1,1,0,1.0,0.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),,U.S. Air Force Truck,United States,Turkish People's Liberation Army,0.0,0,0.0,,,0.0,,,0.0
657,197101080001,1971,1,8,1,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,1,1,0.0,0.0,1,0,Hostage Taking (Kidnapping),Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",U.K. government,"Sir Geoffrey Jackson, Ambassador to Uruguay",Great Britain,Tupamaros (Uruguay),0.0,0,0.0,,,0.0,,,1.0
658,197101080002,1971,1,8,0,West Germany (FRG),Western Europe,Bavaria,Munich,48.139126,11.580186,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",,Police Station,Germany,Unknown,0.0,0,,,,,,,0.0
659,197101080004,1971,1,8,0,United States,North America,District of Columbia,Washington,38.908642,-77.015381,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (Diplomatic),Embassy/Consulate,,Soviet Cultural Office,Soviet Union,Jewish Defense League (JDL),0.0,0,0.0,,,0.0,,,0.0
660,197101090001,1971,1,9,0,United States,North America,California,Pomona,34.038254,-117.752109,1,1,1,0.0,1.0,1,0,Facility/Infrastructure Attack,Educational Institution,School/University/Educational Building,High School,Garey High School,United States,Black Nationalists,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
661,197101090002,1971,1,9,0,United States,North America,California,Pomona,34.055103,-117.749991,1,1,1,0.0,1.0,1,0,Facility/Infrastructure Attack,Educational Institution,School/University/Educational Building,Elementary School,Hamilton Elementary School,United States,Black Nationalists,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
662,197101110001,1971,1,11,0,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,1,1,0.0,0.0,1,0,Assassination,Police,Police Security Forces/Officers,Uruguayan Police,"Police Officer, Jose Leandro Villalba",Uruguay,Tupamaros (Uruguay),0.0,0,1.0,,,0.0,,,0.0
663,197101110002,1971,1,11,0,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,1,1,0.0,0.0,1,0,Armed Assault,Business,Bank/Commerce,,Bank,Turkey,Turkish People's Liberation Army,0.0,0,,,,,,,0.0
664,197101110003,1971,1,11,0,United States,North America,California,Pomona,34.055103,-117.749991,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Educational Institution,School/University/Educational Building,Elementary School,Hamilton Elementary School,United States,Black Nationalists,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,197101120001,1971,1,12,0,United States,North America,California,Rolling Hills Estates,33.78359,-118.353879,1,1,1,1.0,0.0,1,0,Facility/Infrastructure Attack,Government (General),Government Building/Facility/Office,Chamber of Commerce,"Palos Verdes Peninsula Chamber of Commerce office, Rolling Hills Estates California",United States,Left-Wing Militants,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,197101130001,1971,1,13,0,United States,North America,California,San Francisco,37.755363,-122.443352,1,1,1,0.0,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,Hunters Point,Policeman,United States,Black Liberation Army,0.0,0,1.0,,,0.0,,,0.0
667,197101130002,1971,1,13,0,West Germany (FRG),Western Europe,Bavaria,Munich,48.139126,11.580186,1,1,1,-9.0,0.0,1,0,Facility/Infrastructure Attack,Police,"Police Building (headquarters, station, school)",,Police Station,Germany,Unknown,0.0,0,,,,,,,0.0
668,197101150001,1971,1,15,0,Zambia,Sub-Saharan Africa,Unknown,Unknown,,,1,1,1,0.0,0.0,1,0,Hostage Taking (Kidnapping),Government (General),"Government Personnel (excluding police, military)","land survey team, Zambezi valley development plan",members,Portugal,Revolutionary Committee of Mozambique (COREMO),0.0,0,1.0,,,0.0,,,1.0
669,197101150004,1971,1,15,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,0.0,1.0,1,0,Bombing/Explosion,Military,Military Recruiting Station/Academy,Marine Recruiting Station,Marine Recruiting Station housed in the National Bronx Bank Building,United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
670,197101150005,1971,1,15,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,0.0,1.0,1,0,Bombing/Explosion,Military,Military Recruiting Station/Academy,Air Force Recruiting Station,Air Force Recruiting Station housed in a building in Harlem,United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,197101160001,1971,1,16,0,West Germany (FRG),Western Europe,Bavaria,Munich,48.139126,11.580186,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (Diplomatic),Embassy/Consulate,,Amerika Hans,United States,Unknown,0.0,0,,,,,,,0.0
672,197101170002,1971,1,17,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,-9.0,0.0,1,0,Facility/Infrastructure Attack,Government (Diplomatic),,,UAR mission,Egypt,Unknown,0.0,0,0.0,,,0.0,,,0.0
673,197101190001,1971,1,19,0,United States,North America,California,San Francisco,37.755363,-122.443352,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Police,"Police Building (headquarters, station, school)",San Francisco Police Department,"Housing Authority Police Station, San Francisco",United States,Black Nationalists,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,197101190002,1971,1,19,0,United States,North America,California,San Francisco,37.755363,-122.443352,1,1,1,0.0,0.0,0,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,Military recruiting offices,"Building housing the Army, Air Force, and Marine recruiting offices in San Francisco",United States,Left-Wing Militants,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,197101190003,1971,1,19,0,United States,North America,Ohio,Cleveland,41.479561,-81.675461,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Private Citizens & Property,House/Apartment/Residence,Home of an official of the Cuyahoga Metropolitan Authority,Home of James Ford,United States,Strikers,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,197101210001,1971,1,21,0,Guatemala,Central America & Caribbean,Unknown,Unknown,,,1,1,1,-9.0,0.0,1,0,Armed Assault,Educational Institution,School/University/Educational Building,,U.S. School,United States,Unknown,0.0,0,,,,,,,0.0
677,197101220001,1971,1,22,0,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,1,1,0.0,0.0,0,0,Bombing/Explosion,Government (Diplomatic),Embassy/Consulate,,"U.S. Embassy, OSIS Building",United States,Turkish People's Liberation Army,0.0,0,0.0,,,0.0,,,0.0
678,197101220002,1971,1,22,0,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,1,0,1.0,0.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),,U.S. Air Force Car at Hacettepe Univ.,United States,Unknown,0.0,0,0.0,,,0.0,,,0.0
679,197101220003,1971,1,22,0,Ethiopia,Sub-Saharan Africa,Amhara,Bahar Dar,11.583513,37.397019,1,1,1,0.0,0.0,1,0,Hijacking,Airports & Aircraft,Aircraft (not at an airport),Ethiopian Airlines,DC-3,Ethiopia,Eritrean Liberation Front,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
680,197101240001,1971,1,24,0,Argentina,South America,Buenos Aires,Banfield,-34.68631,-58.528473,1,1,1,0.0,0.0,1,0,Armed Assault,Business,Bank/Commerce,,Bank of Galicia,Argentina,Peronist Armed Forces (FAP),0.0,0,0.0,,,0.0,,,0.0
681,197101240002,1971,1,24,0,United States,North America,New York,New York City,40.697132,-73.931351,1,1,1,1.0,0.0,1,0,Armed Assault,Police,Police Security Forces/Officers,New York Police Department,Indiscriminate New York policeman,United States,Black Liberation Army,0.0,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
682,197101250001,1971,1,25,0,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,1,1,0.0,0.0,1,0,Facility/Infrastructure Attack,Government (Diplomatic),"Diplomatic Personnel (outside of embassy, consulate)",,"Residence, Foreign Service Employee",United States,Turkish People's Liberation Army,0.0,0,0.0,,,0.0,,,0.0
683,197101250002,1971,1,25,0,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Military,,,Tuscog Det 30 NCO Club,United States,Turkish People's Liberation Army,0.0,0,,,,,,,0.0
684,197101260001,1971,1,26,0,United States,North America,Florida,West Palm Beach,26.714388,-80.052689,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Educational Institution,School/University/Educational Building,Twin Lakes High School,Boiler room at the north campus of Twin Lakes High School,United States,Black Nationalists,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
685,197101270001,1971,1,27,0,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,1,1,0.0,0.0,1,0,Armed Assault,Educational Institution,School/University/Educational Building,,"Residence, Hector Artecona, Sub-secretary of Education",Uruguay,Tupamaros (Uruguay),0.0,0,0.0,,,0.0,,,1.0
686,197101270002,1971,1,27,0,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,1,1,0.0,0.0,1,0,Armed Assault,Journalists & Media,Other (including online news agencies),,"Residence, Jose maria Traibel, Journalist and Presidential Counselor",Uruguay,Tupamaros (Uruguay),0.0,0,0.0,,,0.0,,,0.0
687,197101270003,1971,1,27,0,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,1,1,0.0,0.0,1,0,Armed Assault,Educational Institution,School/University/Educational Building,,"Residence, Raul Prader, Professor of Medicine",Uruguay,Tupamaros (Uruguay),0.0,0,0.0,,,0.0,,,0.0
688,197101270004,1971,1,27,0,United Kingdom,Western Europe,Northern Ireland,Belfast,54.607712,-5.95621,1,1,1,0.0,0.0,1,0,Assassination,Private Citizens & Property,Religion Identified,,"John Kavanagh, 28, Catholic",Northern Ireland,Irish Republican Army (IRA),0.0,0,1.0,,,,,,0.0
689,197101280001,1971,1,28,0,Dominican Republic,Central America & Caribbean,National,Santo Domingo,18.456792,-69.951164,1,1,1,0.0,0.0,1,0,Armed Assault,Educational Institution,School/University/Educational Building,,High School,Dominican Republic,Tony El Pelou Band,0.0,0,0.0,,,0.0,,,0.0
690,197101280002,1971,1,28,0,Dominican Republic,Central America & Caribbean,National,Santo Domingo,18.456792,-69.951164,1,1,1,0.0,0.0,1,0,Armed Assault,Journalists & Media,Radio Journalist/Staff/Facility,,Radio Cristal,Dominican Republic,Tony El Pelou Band,0.0,0,0.0,,,0.0,,,0.0
691,197101290001,1971,1,29,0,West Germany (FRG),Western Europe,Bavaria,Munich,48.139126,11.580186,1,1,1,0.0,0.0,0,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,,Justice Building,Germany,Unknown,0.0,0,0.0,,,0.0,,,0.0
692,197101290002,1971,1,29,0,Turkey,Middle East & North Africa,Ankara,Ankara,39.930771,32.76754,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,,U.S. Facility,United States,Turkish People's Liberation Army,0.0,0,,,,,,,0.0
693,197101290003,1971,1,29,0,United States,North America,California,Los Angeles,34.097866,-118.407379,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,,Federal Building,United States,Chicano Liberation Front,0.0,0,1.0,,,0.0,,,0.0
694,197101290004,1971,1,29,0,Argentina,South America,Cordoba,Cordoba,-31.399301,-64.182129,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Business,Bank/Commerce,,banks (4 banks),Argentina,Revolutionary Armed Forces- Argentina (FAR-A),0.0,0,,,,,,,0.0
695,197102020001,1971,2,2,0,Turkey,Middle East & North Africa,Izmir,Izmir,38.395649,27.135641,1,1,1,0.0,0.0,1,0,Bombing/Explosion,Government (General),Government Building/Facility/Office,,U.S. Facility,United States,Turkish People's Liberation Army,0.0,0,,,,,,,0.0
696,197102020002,1971,2,2,0,Turkey,Middle East & North Africa,Izmir,Izmir,38.395649,27.135641,1,1,0,1.0,0.0,1,0,Bombing/Explosion,Military,Military Transportation/Vehicle (excluding convoys),,USAF Vehicles,United States,Turkish People's Liberation Army,0.0,0,0.0,,,0.0,,,0.0
697,197102030001,1971,2,3,0,Uruguay,South America,Montevideo,Montevideo,-34.891151,-56.187214,1,1,1,0.0,0.0,1,0,Hostage Taking (Kidnapping),Business,,Freezer Industries,"not indicated, treasurer, umemployment fund, MGAT Freezer Industries",,Tupamaros (Uruguay),0.0,0,,,0.0,,,0.0,1.0
698,197102040001,1971,2,4,0,United States,North America,California,Oakland,37.791927,-122.225906,1,1,0,1.0,0.0,1,0,Bombing/Explosion,Military,Military Barracks/Base/Headquarters/Checkpost,,Armed Forces Induction Center,United States,BAY Bombers,0.0,0,,,,,,,0.0
